"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ccdc50",3.90754628324442e-45,-3.7791642043982,0.001,0.03,1.34396146865908e-40
"Sh3kbp1",4.09349670536492e-45,0.131377472378335,0.493,0.518,1.40791725684321e-40
"Gm15427",4.17240241236182e-45,-0.406142571287737,0.05,0.096,1.43505608570772e-40
"Taf1",4.48342684752754e-45,-0.235711456735581,0.079,0.127,1.54202982993862e-40
"Rtkn2",4.6327130859741e-45,-0.896145465959909,0.021,0.061,1.59337533878993e-40
"Sirt1",4.65494044597006e-45,-0.292065760869318,0.043,0.082,1.60102021698694e-40
"Comt",4.70806473695793e-45,-0.296944268085744,0.056,0.103,1.61929178562931e-40
"Btbd1",4.78070470260583e-45,-0.248727017704813,0.144,0.209,1.64427557541425e-40
"Katnbl1",4.8193061796585e-45,-1.00343989355399,0.019,0.06,1.65755216743175e-40
"Ppp6c",5.22865979427884e-45,-0.141412355382561,0.21,0.275,1.79834524964427e-40
"Hnrnpdl",5.2935649615073e-45,-0.157768782062323,0.212,0.282,1.82066873286082e-40
"Csnk2a2",5.31760666075658e-45,-0.234573281287788,0.113,0.167,1.82893763490062e-40
"Slfn2",5.82640715731739e-45,0.145007324888727,0.68,0.691,2.00393447768774e-40
"Hdac3",5.84733472798888e-45,-0.304062976230248,0.1,0.156,2.0111323063445e-40
"Pan3",6.18199578103895e-45,0.158040553370131,0.249,0.276,2.12623562893054e-40
"Cox5a",6.43500163981838e-45,-0.149781401191674,0.292,0.371,2.21325446399913e-40
"Phb2",6.48276351369066e-45,-0.367304757939022,0.061,0.109,2.22968168289877e-40
"Stim2",6.54031072768219e-45,0.13068121506648,0.296,0.322,2.24947447167901e-40
"Rbm15",6.88391804348313e-45,-0.848402410816466,0.018,0.057,2.36765477187559e-40
"Snx10",6.92809678941773e-45,0.298356743596289,0.5,0.461,2.38284960975233e-40
"Prpf4b",6.93982600990475e-45,-0.173251701524599,0.086,0.132,2.38688375784664e-40
"Celf2",7.22527390390801e-45,0.148081817011715,0.831,0.832,2.48506070651012e-40
"Id2",7.29622319089911e-45,0.161324674949053,0.446,0.468,2.50946300427784e-40
"Nras",7.41492862222072e-45,0.102950390277528,0.356,0.386,2.55029055032659e-40
"AA467197",7.46487466300483e-45,0.248622642498459,0.413,0.398,2.56746899159388e-40
"Vav1",7.79027559241031e-45,-0.138923527885889,0.203,0.267,2.6793873872536e-40
"Efhd2",7.85980152663905e-45,0.108305058099916,0.744,0.763,2.70330013707224e-40
"Gca",7.9738080745081e-45,-0.219354526677614,0.294,0.383,2.74251154914632e-40
"Bcl2l12",9.63412357629141e-45,-1.70444418159198,0.006,0.038,3.31356046282967e-40
"Lrrc59",1.04580889080038e-44,-0.572465759931875,0.032,0.072,3.59695509901882e-40
"Slc35a3",1.08305743972647e-44,-0.110406877807118,0.102,0.146,3.72506775819521e-40
"Ptgr1",1.16070846476208e-44,-0.601735778111213,0.027,0.063,3.99214069370271e-40
"Tanc1",1.19365971389624e-44,-1.64693247445313,0.008,0.044,4.10547321997473e-40
"Clip1",1.28917266637824e-44,0.182502464760758,0.472,0.479,4.43398046874131e-40
"H2bc8",1.38112334682084e-44,-2.06494364069862,0.004,0.032,4.75023563905558e-40
"Myl12a",1.41377627301292e-44,0.107601313379623,0.675,0.693,4.86254211340063e-40
"Lrrc58",1.52358620443451e-44,-0.220021405724241,0.143,0.202,5.24022239153204e-40
"Gmip",1.5432174914527e-44,0.117406673746147,0.598,0.619,5.30774224010243e-40
"Lpcat3",1.60649536408505e-44,-0.175972424934914,0.157,0.217,5.52538015523412e-40
"Gm11808",1.65941528797095e-44,-0.272808071447567,0.088,0.139,5.70739294144727e-40
"Dnm1l",1.69898870057469e-44,-0.212837065795914,0.051,0.087,5.84350173675659e-40
"Prr12",1.78245979717529e-44,-0.494687746002453,0.032,0.069,6.13059222640471e-40
"Chd4",1.83996773591083e-44,-0.118184507430002,0.473,0.564,6.3283850308917e-40
"Efcab11",1.85382204042219e-44,-1.01229903982195,0.01,0.04,6.37603552582809e-40
"Rpl7l1",1.9267364621651e-44,0.110360104402596,0.099,0.128,6.62681738797065e-40
"Selenok",1.99616095941344e-44,0.124023843289786,0.481,0.502,6.86559600380659e-40
"Pabpc4",2.31875177598597e-44,-3.23638545559716,0.001,0.029,7.97511485832614e-40
"Dck",2.33243877838355e-44,-0.113162765177363,0.195,0.257,8.02218993437237e-40
"Stx11",2.71130611895549e-44,0.172015004716854,0.563,0.566,9.32526626553552e-40
"Pde6d",2.85782978967224e-44,-0.2515944222435,0.099,0.149,9.82921977859871e-40
"1110008P14Rik",2.89723507064858e-44,0.109609045920783,0.17,0.199,9.96475030198871e-40
"Slc31a2",2.96272229636e-44,0.19629621843055,0.289,0.3,1.01899870661006e-39
"Nfyc",3.23737584661e-44,-0.226590668500747,0.118,0.175,1.11346304868304e-39
"Odc1",3.24363535107039e-44,-5.58276669972062,0.001,0.031,1.11561594264715e-39
"Patz1",3.42036719154216e-44,-0.394669772271746,0.022,0.051,1.17640109185901e-39
"Uri1",3.4517376055603e-44,-1.29388383799978,0.008,0.038,1.18719063205641e-39
"Emd",3.50664790431326e-44,-0.184674219098611,0.142,0.2,1.2060764802095e-39
"Sem1",3.59250793201629e-44,0.11099314859735,0.839,0.849,1.23560717813768e-39
"Zfp384",4.08029702313497e-44,-0.22805040710624,0.119,0.176,1.40337735813704e-39
"Pdia6",4.17774665495805e-44,1.38118723874885,0.091,0.045,1.43689418450627e-39
"Pfdn2",4.26647480814189e-44,-0.619466038291744,0.046,0.096,1.46741134551232e-39
"Ppwd1",4.31345180555953e-44,-0.332406470043418,0.06,0.106,1.48356861400414e-39
"Cdk5rap1",4.41902320611378e-44,-1.98198371831873,0.02,0.076,1.51987884151077e-39
"Hars",4.4459712669494e-44,-0.292443257311932,0.034,0.066,1.52914735755458e-39
"Fcho1",4.52942719969247e-44,-2.57296006588936,0.003,0.035,1.55785119106223e-39
"9530068E07Rik",4.59483436762207e-44,0.104581417643137,0.381,0.408,1.58034733239993e-39
"Trim37",4.6296828317829e-44,-1.62171025337579,0.005,0.032,1.59233311316341e-39
"Txndc12",4.70416803819231e-44,-0.304308672026037,0.052,0.094,1.61795155505586e-39
"Phactr2",4.85641146204272e-44,0.113520993766929,0.328,0.358,1.67031415825497e-39
"Tex261",4.97968893044293e-44,-0.156349780748968,0.233,0.303,1.71271421073654e-39
"Glipr2",5.03874751138227e-44,0.140054684063343,0.447,0.464,1.73302681906482e-39
"Uchl3",5.16504088422333e-44,-0.796507637512465,0.013,0.045,1.77646416171977e-39
"Mrps33",5.21371461267348e-44,-0.396837889479706,0.062,0.11,1.79320500388292e-39
"Hyls1",5.32728400665262e-44,-3.80134439165932,0.001,0.03,1.8322660612481e-39
"Mia2",5.83460017852504e-44,0.2289892393577,0.548,0.534,2.0067523854019e-39
"Cpeb4",6.25869542924429e-44,-0.101928420183983,0.25,0.315,2.15261570593428e-39
"Drap1",6.34460818826228e-44,0.220758581222061,0.364,0.369,2.18216454027093e-39
"Thoc3",6.36509072116101e-44,-0.790675132306158,0.017,0.049,2.18920930263612e-39
"Tpp2",6.5074441739709e-44,-0.122779267426494,0.126,0.178,2.23817034919555e-39
"Ahcyl1",6.6596563201558e-44,-0.501677368870375,0.049,0.097,2.29052219475439e-39
"H4c9",6.72173386845463e-44,-0.685697580835444,0.045,0.099,2.31187314671629e-39
"Stk38",6.73176111768243e-44,0.122691300231757,0.694,0.71,2.3153219188157e-39
"Pask",6.87206388481552e-44,-4.10503251313705,0.001,0.031,2.36357765254345e-39
"mt-Td",7.26852709451698e-44,-0.263370988326969,0.104,0.158,2.49993720888817e-39
"Fmo5",7.39144479303638e-44,0.132867284365488,0.295,0.316,2.54221352211693e-39
"Mctp1",7.40820320504913e-44,0.147192974385915,0.601,0.616,2.5479774103446e-39
"Gm6169",7.7283203391716e-44,0.190343093822231,0.294,0.31,2.65807849745468e-39
"Pde7a",7.82434117621585e-44,-1.31243221884938,0.012,0.049,2.69110390414768e-39
"Uqcrc1",8.72245938931971e-44,-0.386985869320519,0.068,0.118,3.00000268236262e-39
"Vps26b",8.73108713297056e-44,0.10142733763283,0.221,0.25,3.00297010851389e-39
"Naa16",9.13897482654535e-44,-0.252293748248687,0.055,0.094,3.14325900184201e-39
"Orai2",9.55377442858767e-44,0.161950771254211,0.332,0.352,3.28592517696844e-39
"Abcb10",9.55624922979493e-44,-1.17384433551876,0.014,0.052,3.28677636009567e-39
"Acer3",9.68037943150149e-44,-0.347538063320669,0.069,0.121,3.32946970167062e-39
"Commd3",9.85590968907784e-44,-0.801050511232725,0.039,0.092,3.38984157846143e-39
"D6Wsu163e",9.98004337102338e-44,-0.641756382194968,0.036,0.081,3.43253611702978e-39
"Rpl23a",1.05957587494121e-43,-0.18549129163481,0.32,0.409,3.64430526427278e-39
"Slain2",1.07902547633033e-43,0.149592232423625,0.224,0.249,3.71120022329054e-39
"Exoc2",1.09723155858954e-43,0.239623243279618,0.23,0.24,3.77381822261285e-39
"Sirpa",1.09997540567462e-43,0.10679875457162,0.509,0.541,3.78325541027728e-39
"Cenpu",1.16128480979213e-43,-1.50734621315616,0.006,0.037,3.99412297479904e-39
"Cycs",1.1996736850566e-43,-0.468741039111166,0.026,0.058,4.12615767238367e-39
"Slc7a1",1.23081576062971e-43,-3.31334513596459,0.001,0.027,4.23326772710983e-39
"Irf2bp1",1.25910156521989e-43,-0.10539852416527,0.071,0.108,4.3305539234173e-39
"Rbm7",1.431060643585e-43,-0.291180974649559,0.096,0.153,4.92198997754625e-39
"Tmem167",1.46875876607204e-43,-0.112110318407258,0.253,0.318,5.05164890002816e-39
"Eif3g",1.55083140155871e-43,-1.06440709550894,0.017,0.057,5.33392952252102e-39
"Dennd1b",1.5725783656421e-43,0.105715384432419,0.241,0.273,5.40872603078944e-39
"Abce1",1.58013022703899e-43,-3.3644345583553,0.001,0.028,5.43469990287791e-39
"Tmem263",1.61380065889695e-43,-0.86400252862176,0.025,0.068,5.55050598621018e-39
"Lrr1",1.63316139882249e-43,-4.92671744603411,0,0.028,5.61709531511008e-39
"Polr2k",1.70515437644294e-43,-0.259101297099563,0.068,0.112,5.86470796233786e-39
"Khsrp",1.80243013717695e-43,-0.370137500982604,0.278,0.389,6.19927821380641e-39
"Capza1",1.8627699215842e-43,0.100110688685708,0.523,0.552,6.40681086829671e-39
"Cep85",1.88340302818428e-43,-0.949165790932487,0.012,0.043,6.47777637513702e-39
"Huwe1",2.13406548864503e-43,-0.152415121004556,0.068,0.108,7.33990484164571e-39
"Txnl4a",2.1685324260294e-43,-0.568750725489373,0.026,0.063,7.45845042608553e-39
"Isoc1",2.21212103832577e-43,-4.2508842513548,0.001,0.031,7.60836909921766e-39
"Rap1gds1",2.21250498888297e-43,0.172055519673706,0.302,0.322,7.60968965876407e-39
"Ube4b",2.22737879444567e-43,-0.230188487842018,0.131,0.189,7.66084662561645e-39
"Lmf2",2.23158624876339e-43,-1.29309788320679,0.009,0.041,7.67531774399682e-39
"Dars2",2.40712517971497e-43,-1.36031637815424,0.014,0.054,8.27906634311166e-39
"Taf5",2.42889567434187e-43,-0.330013799824833,0.035,0.07,8.35394378233142e-39
"Rprd1b",2.68257358370827e-43,-0.327927814654577,0.116,0.178,9.22644358380624e-39
"Naxd",2.73797296144673e-43,-0.184209307141597,0.124,0.178,9.41698420359987e-39
"Ccar2",2.96189906237365e-43,-0.31899480413156,0.08,0.129,1.01871556351279e-38
"Rcc1",2.97655956394012e-43,-6.06299608644399,0,0.028,1.02375789642156e-38
"Sf3a2",3.02143116932536e-43,-0.317167880733164,0.068,0.115,1.03919103637776e-38
"Ndufa13",3.06655186985584e-43,0.204928163201641,0.184,0.201,1.05470985011822e-38
"Eif5b",3.10571630438555e-43,-0.110229661870277,0.122,0.168,1.06818006573036e-38
"Bcap29",3.19812174855486e-43,-8.34190271594181,0,0.026,1.09996199419796e-38
"Hjurp",3.55975554521528e-43,0.11912805229304,0.513,0.537,1.22434232222134e-38
"Sp2",3.64837438572908e-43,-0.276346032612486,0.177,0.252,1.25482188622766e-38
"Asxl1",3.76722926257175e-43,0.182574606898606,0.355,0.374,1.29570083256893e-38
"Plekho2",3.93019785610302e-43,-0.234807653298638,0.248,0.333,1.35175225062807e-38
"Isy1",4.11652450726696e-43,-0.593233879142406,0.04,0.086,1.4158374390294e-38
"Prkd2",4.15264126795803e-43,0.153756774505647,0.232,0.252,1.42825943770149e-38
"Ube2s",4.15796004081071e-43,-0.171060032090066,0.048,0.082,1.43008877643644e-38
"Ggta1",4.27751454818292e-43,-0.124841579073306,0.075,0.111,1.47120835370203e-38
"Mns1",4.52674617665239e-43,-3.1580974096942,0.001,0.029,1.55692907999782e-38
"Trappc11",4.81388197529144e-43,-0.199240832481505,0.135,0.191,1.65568656658174e-38
"Rbm14",4.87505009508446e-43,-0.849900787833437,0.015,0.047,1.67672472970335e-38
"Tst",4.92229678840887e-43,-0.27217028345828,0.165,0.234,1.69297475740535e-38
"Gipc1",5.21080282885059e-43,-0.370033460600893,0.056,0.099,1.79220352495487e-38
"Pde4d",5.25805258963994e-43,-0.252565972530883,0.15,0.22,1.80845460768076e-38
"Hmga1",5.53760541980161e-43,-8.12382255090976,0,0.026,1.90460400808656e-38
"Herpud1",5.585797668168e-43,0.328343703553259,0.268,0.261,1.9211792499897e-38
"Rabac1",5.76369888133197e-43,0.268687034456908,0.327,0.324,1.98236659324532e-38
"Pbrm1",6.00427844541231e-43,-0.25184423884604,0.285,0.379,2.06511152851511e-38
"N4bp2l2",6.20938603038951e-43,-0.206913949673789,0.142,0.203,2.13565623129217e-38
"Gtf3c2",6.24194917743303e-43,-0.249590075689886,0.106,0.161,2.14685600008632e-38
"Inpp4a",6.26735597754403e-43,0.10637702500337,0.447,0.473,2.15559441491649e-38
"Msra",6.36573551814896e-43,0.145534543981369,0.602,0.613,2.18943107411215e-38
"Egln1",6.50023326871572e-43,-0.453046603256376,0.071,0.126,2.23569023044208e-38
"Gtpbp4",6.50434966305128e-43,-0.229966821648716,0.026,0.052,2.23710602310986e-38
"Trem1",7.00006431823627e-43,0.277481476278947,0.531,0.495,2.40760212161418e-38
"Emg1",7.06218684160552e-43,-0.518078059470921,0.03,0.067,2.4289685423018e-38
"Ddi2",7.22380955029683e-43,-0.346840479836181,0.158,0.236,2.48455705672909e-38
"Lancl2",8.1396462364922e-43,-1.12116294587035,0.011,0.044,2.79954992657913e-38
"Bax",8.75785669075743e-43,-0.151492974581414,0.042,0.074,3.01217723021911e-38
"Magohb",8.89981538002708e-43,-2.920174803085,0.002,0.03,3.06100250180651e-38
"Card10",9.01870787617019e-43,0.107323633312032,0.165,0.195,3.10189438692997e-38
"Ebna1bp2",9.09885489569808e-43,-0.604895942199605,0.057,0.111,3.1294601528264e-38
"Pum3",9.18413940289246e-43,-5.02467222043787,0.001,0.03,3.15879290623083e-38
"Bcat2",1.01430581235008e-42,0.153668284623974,0.089,0.111,3.48860341099688e-38
"Ptprj",1.02320815019992e-42,0.148156260919207,0.461,0.476,3.51922211179761e-38
"Tcf25",1.06820969815027e-42,-0.103258135958154,0.321,0.392,3.67400043581804e-38
"Ipo9",1.1903416304981e-42,-0.732140940650129,0.024,0.064,4.09406100393515e-38
"Fam217b",1.19534994509867e-42,-0.169722443988716,0.264,0.34,4.11128660117237e-38
"Dsn1",1.26110602050933e-42,-1.17331982988004,0.011,0.042,4.33744804693978e-38
"Tusc1",1.26208369492922e-42,-0.209056571456758,0.05,0.084,4.34081066033956e-38
"Prpf18",1.26788498217031e-42,-0.179392055255039,0.175,0.238,4.36076360767656e-38
"Gins4",1.30223065169141e-42,-0.111245438561143,0.047,0.078,4.47889210342744e-38
"Aip",1.37847457434109e-42,0.133851444259613,0.178,0.203,4.74112545098875e-38
"Wdr5",1.38624043126613e-42,0.177362032480687,0.123,0.146,4.76783533929674e-38
"Dgkg",1.40410899642144e-42,-0.203784023717771,0.193,0.262,4.8292924822919e-38
"Rcsd1",1.44153857613609e-42,0.118426770043603,0.549,0.575,4.95802777876246e-38
"Psmb8",1.50113020307386e-42,0.182232305769398,0.195,0.217,5.16298722045224e-38
"Imp3",1.57063961385214e-42,-1.25452566168395,0.009,0.04,5.40205788788304e-38
"Dnajc13",1.6076196642401e-42,-0.106105828913259,0.148,0.198,5.52924707318739e-38
"Golt1b",1.66000262939217e-42,-8.2644036852659,0,0.026,5.70941304353142e-38
"Hikeshi",1.85902013216662e-42,-0.283618043278915,0.048,0.086,6.39391384257388e-38
"Tdp2",1.9534260542469e-42,-1.17146369820629,0.009,0.04,6.71861357097677e-38
"Dach1",1.9672752780771e-42,-0.109007301765508,0.361,0.437,6.76624659141836e-38
"Vps37a",2.02724866808628e-42,-0.128179871270228,0.098,0.142,6.97251906901596e-38
"Farsb",2.03956273394107e-42,-5.93526872964599,0,0.027,7.01487206711692e-38
"Ltv1",2.05269326663525e-42,-0.175631878706667,0.033,0.06,7.06003322126527e-38
"Ctdsp2",2.08727538714793e-42,0.325304787989843,0.409,0.378,7.17897496655659e-38
"Xpo7",2.12162738170611e-42,0.102178580976596,0.081,0.109,7.29712521664e-38
"Pip5k1b",2.13248583573847e-42,-0.11249602246499,0.352,0.431,7.33447178343891e-38
"Arl2bp",2.16496491190886e-42,0.25865754764563,0.587,0.546,7.44618031801935e-38
"Peli2",2.21317078352743e-42,-0.146546288688338,0.146,0.201,7.61197959286426e-38
"Taf5l",2.23244427156675e-42,-0.486410405256878,0.021,0.052,7.6782688276267e-38
"Pfkfb3",2.27424607030085e-42,0.167471482534196,0.216,0.237,7.82204193419274e-38
"Mrps34",2.29651617699621e-42,-1.60860803347244,0.009,0.044,7.89863773916077e-38
"Vma21",2.34082308190785e-42,-0.203760655630286,0.045,0.076,8.05102690791388e-38
"Rad23b",2.35867227661127e-42,-0.216739969471049,0.055,0.092,8.11241742817679e-38
"Polq",2.48548240107038e-42,-1.4527913884014,0.005,0.033,8.54856817024146e-38
"Ppp3ca",2.53466263873548e-42,0.109497756075817,0.74,0.758,8.7177186796668e-38
"Ap1g1",2.77355466370251e-42,-0.11304373964594,0.246,0.31,9.5393639103384e-38
"Nars",2.78172041563019e-42,-0.226326730185105,0.108,0.161,9.56744919751846e-38
"Hrob",2.85215440994677e-42,-4.83293176101759,0.001,0.029,9.80969987757093e-38
"Chmp2a",2.91678274028892e-42,0.117760445932172,0.266,0.292,1.00319825569497e-37
"Ranbp2",2.92055330027918e-42,-0.302667939356936,0.101,0.159,1.00449510209802e-37
"Ercc6l",3.00905729653486e-42,-5.45481483258895,0,0.026,1.0349351665702e-37
"Cops3",3.3280258574752e-42,-0.208797348569505,0.064,0.104,1.14464121342002e-37
"Plekhj1",3.35601621063984e-42,0.165937808294945,0.137,0.162,1.15426821548747e-37
"Apoe",3.50235165128626e-42,-5.31556245090315,0,0.028,1.2045988269434e-37
"Lrrk2",3.53607809182584e-42,0.258498755621084,0.5,0.475,1.21619869890258e-37
"Ndufs4",3.67644476928637e-42,-0.177161519091135,0.182,0.241,1.26447641394835e-37
"Cnppd1",3.82269629643924e-42,0.162401393998674,0.443,0.453,1.31477816419731e-37
"Casp8ap2",4.19097058019638e-42,-0.271357536483887,0.078,0.126,1.44144242135274e-37
"Mcrip1",4.32779505266831e-42,-0.229934883901536,0.119,0.175,1.48850183041474e-37
"Lrrcc1",4.43619129039076e-42,-4.35260080747945,0.001,0.028,1.525783632417e-37
"Prrc2b",5.05501262663798e-42,-0.102906826703579,0.156,0.207,1.73862104280587e-37
"Mrpl45",5.05763379198243e-42,-0.299871752299884,0.05,0.087,1.73952256641444e-37
"Fam76a",5.72942153803942e-42,-0.320546088147319,0.136,0.205,1.97057724379328e-37
"Paqr7",5.93594501109342e-42,-0.11537279070022,0.097,0.137,2.04160892711547e-37
"Gpd1l",5.9870594867535e-42,0.250870814338787,0.145,0.159,2.059189239874e-37
"Zc3h4",6.05580325918232e-42,-0.307286973357216,0.165,0.238,2.08283297296317e-37
"Uhrf2",6.79816141560058e-42,-0.188767741240815,0.066,0.105,2.33815963728166e-37
"Cspp1",6.86321484463454e-42,-0.139685359561852,0.112,0.162,2.3605341136636e-37
"Smarca5",6.8813165634027e-42,-0.369726402400227,0.204,0.297,2.36676001881672e-37
"Apip",7.2464097613949e-42,-0.39233110111845,0.028,0.059,2.49233017333416e-37
"Chek1",7.25177144049195e-42,-5.02983337706027,0,0.027,2.4941742692428e-37
"Ighm",7.41006517138448e-42,-0.790092121374722,0.09,0.171,2.54861781504598e-37
"Tgs1",7.46254651492866e-42,-0.159053951254266,0.05,0.083,2.56666824834456e-37
"Got1",7.64024736548179e-42,0.349261679263109,0.145,0.145,2.62778667888381e-37
"Casp4",7.70780454584603e-42,-0.584686935202823,0.127,0.213,2.65102229549828e-37
"Uvrag",8.006628250187e-42,-0.11729042241657,0.137,0.187,2.75379972036932e-37
"Nudcd3",8.40292287828945e-42,-0.273685443306325,0.106,0.161,2.89010129475887e-37
"Fam222b",8.49268815303246e-42,0.100188771975662,0.337,0.367,2.92097516335398e-37
"Usp24",9.0748879728913e-42,-0.294681193611841,0.048,0.085,3.12121696939623e-37
"Samd9l",9.11769713516028e-42,0.100310053643259,0.567,0.589,3.13594075266703e-37
"Dennd2d",9.70105451839021e-42,0.146404875482346,0.18,0.204,3.33658069105513e-37
"Orai1",1.02001797558312e-41,0.138376702730768,0.507,0.523,3.50824982522057e-37
"Atf2",1.07336953023817e-41,-0.153042164235945,0.18,0.24,3.69174716230115e-37
"Pnp",1.11945964709532e-41,-0.396192073744269,0.302,0.419,3.85026951021964e-37
"Prr14",1.17170544250106e-41,-0.136629436536926,0.229,0.295,4.02996369893816e-37
"Agfg2",1.17771884273742e-41,-0.337427771473145,0.088,0.141,4.05064618771108e-37
"Kdm2b",1.20336091635373e-41,-4.15416670140002,0.001,0.029,4.13883953570703e-37
"Cep70",1.22538727773686e-41,-1.73265916987616,0.009,0.046,4.21459700304817e-37
"Rbbp4",1.22749838420286e-41,-0.3406957602491,0.228,0.323,4.22185794262732e-37
"Ivns1abp",1.24267395305959e-41,-0.597494965004008,0.023,0.057,4.27405279415316e-37
"Ier2",1.25576920401966e-41,0.207642049568651,0.447,0.449,4.31909260030523e-37
"Mogat2",1.25799024269071e-41,-1.83329134712205,0.009,0.045,4.32673164071044e-37
"Nfe2l2",1.36000210766388e-41,-0.127831247586958,0.448,0.535,4.67759124909915e-37
"Map1s",1.49078139644018e-41,-0.431413144821862,0.033,0.069,5.12739353491635e-37
"Pank4",1.54313172060776e-41,-0.185759073134001,0.033,0.063,5.30744723985832e-37
"Rflnb",1.58211417832159e-41,0.143788635037386,0.857,0.841,5.44152350491928e-37
"Ints6l",1.5919985346184e-41,0.267205983669648,0.294,0.293,5.47551975996651e-37
"Dbr1",1.64385808121962e-41,-0.353535862998712,0.025,0.054,5.65388548454675e-37
"Map4k1",1.72466279280073e-41,-1.10328514997059,0.012,0.045,5.93180520955884e-37
"Eml2",1.73351800337474e-41,0.129716263275837,0.248,0.271,5.96226182080708e-37
"Rspry1",1.90121170021167e-41,-0.166480454366433,0.178,0.238,6.53902752170802e-37
"Hlx",1.94728981942324e-41,0.213791163736165,0.174,0.19,6.69750860492431e-37
